CustomerId,VatcoCode,ClientCode,Name,Address,Phone,Coverage,OfficeType,Lat,Lng,From,Until,HasKits,HasKeys,HasEnvelopes,HasCheques,HasDocuments,IsFund,SucursalId,CityId,Manager,ManagerDetails,ManagerEmail,BusinessTypeId
2,154,900755,CASTILLA,CALLE 9 NO 75-10,N/A,0,1,4.641127,-74.139168,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,155,901027,CC MAZUREN,AUT NORTE CALLE 152 CC. MAZUREN LC 1-61,N/A,0,1,4.736089,-74.050215,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,156,903514,CC PLAZA CENTER LC 130 - 131,AV CARACAS 12 - 65 LC 130 - 131,N/A,0,1,4.720091,-74.06825,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,157,999327,CDS CARULLA CLL 98,CALLE 98 # 17 A - 31,N/A,0,1,4.684488,-74.050342,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,158,900807,CEDRITOS AV 19,AK 19 # 136 - 38,N/A,0,1,4.720705,-74.046783,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,159,904200,CENTRO COMERCIAL PLAZA 54,CRA 24 # 53 - 73 LC 220,N/A,0,1,4.642984,-74.074073,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,160,996462,CENTRO COMERCIAL TREBOLI,Carrera 95A NÂ° 49C-80 Sur Local 111,N/A,0,1,4.639518,-74.183641,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,161,10806,CHAPINERO CALLE 61,CALLE 61 NO 9 - 40,N/A,0,1,4.647255,-74.061952,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,162,101116,CHAPINERO CALLE 64,CALLE 64 NO 10-05,N/A,0,1,4.649829,-74.061812,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,163,901800,COLFECAR FONTIBON,AC 24 #95 A - 80 LC 13,N/A,0,1,4.677245,-74.129248,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,164,901985,CORINTO CLL 127,CLL 127 # 104 A - 05,N/A,0,1,4.728107,-74.10188,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,165,903784,DIMONEX CANDELARIA LA NUEVA 49 SU ,CARRERA 49 G  #68 D  89 SUR ,N/A,0,1,4.578851,-74.154132,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,166,901909,DIMONEX CR 131,CR 131 # 142 - 03,N/A,0,1,4.747385,-74.112209,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,167,904475,DIMONEX FONTIBON FLANDES,CALLE 18 # 111 - 25,N/A,0,1,4.681118,-74.150446,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,168,904852,DIMONEX PUENTE ARANDA,CALLE 2 C # 65 - 30,N/A,0,1,4.621582,-74.123396,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,169,992611,DINDALITO LAS BRISAS,CALLE 42 A SUR # 89 D 16,N/A,0,1,4.63839,-74.172328,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,170,994460,EDS SANTANA (T),KR 7 # 108 B - 23,N/A,0,1,4.687407,-74.035259,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,171,994516,EL CODITO,KR 4 # 185 B - 05,N/A,0,1,4.762022,-74.02419,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,172,997286,EL NOGAL,CARRERA 11 # 80 - 27,N/A,0,1,4.664369,-74.053903,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,173,996764,ENGATIVA CRA 111 C,CRA 111 C # 70 - 11,N/A,0,1,4.707966,-74.129932,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,174,901311,ENGATIVA TERMINAL SOTRANDES,CRA 113B # 63I - 39 LOCAL 107,N/A,0,1,4.709313,-74.139867,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,175,902055,EXPRESS 92 B,AV USME # 92 B - 05 SUR,N/A,0,1,4.504558,-74.115093,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,176,991095,FONTIBON CR 100,CARRERA 100 NÂ° 23H-83 LOCAL 104,N/A,0,1,4.681301,-74.134696,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,177,904226,FONTIBON LA PLAZA,CARRERA 103 A # 20 - 27,N/A,0,1,4.677404,-74.143404,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,178,902141,GRAN GRANADA CRA 114A,CARRERA 114A # 77 - 31,N/A,0,1,4.719028,-74.125898,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,179,903828,JARDIN DEL NORTE CR 9,AV CARRERA 9 # 164 A - 28,N/A,0,1,4.742232,-74.031722,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,180,902922,JUZGADOS CRA 9,CARRERA 9 # 11 - 34 LOC 120,N/A,0,1,4.599709,-74.0768,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,181,902501,KENNEDY 1 MAYO,AV 1 MAYO  - 52B - 94,N/A,0,1,4.607893,-74.127232,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,182,902406,LA CAMPIÑA II,CRA 92 # 147 - 15,N/A,0,1,4.74192,-74.08485,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,183,901718,LA CAÑIZA CR 124,CR 124 # 130 - 03,N/A,0,1,4.735514,-74.109136,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,184,999180,LA ESPAÑOLA CR 82,CR 82 # 80 - 96,N/A,0,1,4.701976,-74.097168,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,185,999437,LA ESPAÑOÑA TV 76 II,TV 76 # 83 A - 23,N/A,0,1,4.704855,-74.092473,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,186,998887,LA FRAGUITA CRA 24,CLL 1 # 24 - 25,N/A,0,1,4.594264,-74.096812,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,187,904586,LA ROSITA CR 100,CR 100 # 24 D - 46,N/A,0,1,4.68121,-74.134634,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,188,994944,LA VICTORIA PARQUE PRINCIPAL II (T),CL 39 A SUR # 5 - 44 ESTE,N/A,0,1,4.551229,-74.091742,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,189,903262,LAS FLORES CLL 146,CLL 146 A No 94 D - 10,N/A,0,1,4.74085,-74.087345,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,190,904450,LOS ALMENDROS CL 40 SUR,CL 40 SUR # 96 - 45,N/A,0,1,4.646003,-74.173722,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,191,996384,LOS MOLINOS DEL SUR,CALLE 50 A # 7 - 10 SUR,N/A,0,1,4.556915,-74.121106,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,192,904858,MALL AC 138,CARRERA 59A # 136 - 95 LOCAL 11,N/A,0,1,4.729406,-74.068175,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,193,999251,MCDONALD`S CHAPINERO,CALLE 52 # 13 - 64,N/A,0,1,4.63954,-74.065319,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,194,999253,MCDONALD`S USAQUEN,CALLE 118 # 7 - 76,N/A,0,1,4.695407,-74.032071,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,195,902543,MINICENTRO CALLE 60,CARRERA 13 A # 60 - 24 LOCAL 188,N/A,0,1,4.64708,-74.06399,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,196,10353,MODELIA AV. LA ESPERANZA,AV. LA ESPERANZA NÂ° 74Âª â€“ 84,N/A,0,1,4.666016,-74.119688,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,197,902544,MODELIA CALLE 23 B,CRA 75 #23 B - 35,N/A,0,1,4.664129,-74.122112,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,198,991547,MONTE BLANCO,CL 94 SUR # 0 - 16 ESTE,N/A,0,1,4.502886,-74.115484,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,199,997194,OXXO AV EL DORADO CON 92,Avenida El Dorado # 92-32,N/A,0,1,4.683998,-74.120931,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,200,999842,OXXO LAGO GAITAN,CALLE 80 # 14 - 08,N/A,0,1,4.66614,-74.05639,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,201,992509,OXXO MODERNO,CARRERA 11 No 73-40 LOCAL 1,N/A,0,1,4.658845,-74.057418,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,202,902815,PASTRANITA CRA 78G,CR 78G BIS C - 48A - 30 SUR,N/A,0,1,4.613387,-74.166194,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,203,904484,PATIO BONITO CR 86 SUR,AV CIUDAD DE CALI # 34 -29 SUR,N/A,0,1,4.636654,-74.160998,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,204,903800,PATIO BONITO CRA 87 I SUR,CARRERA 87 I # 26 - 84,N/A,0,1,4.638808,-74.161254,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,205,999003,PATIO BONITO PALMITAS CALLE 40,CALLE 40 SUR # 98 C - 23,N/A,0,1,4.641894,-74.170864,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,206,992811,PATIO BONITO PRIMAVERA,CL 2 # 91 - 10 LC 13,N/A,0,1,4.646351,-74.164318,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,207,902403,PENSILVANIA CR 32,CRA 32 N 7 - 96 LOCAL 201,N/A,0,1,4.611204,-74.096815,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,208,10799,PEPE SIERRA - CARRULLA VIVERO,CALLE 114 NO.16-32,N/A,0,1,4.695895,-74.043399,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,209,903318,PERPETUO SOCORRO,CALLE 49 SUR #77 P - 59,N/A,0,1,4.608001,-74.166217,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,210,904696,REMANSO SUR,CALLE 18 SUR # 37 - 14,N/A,0,1,4.598508,-74.114962,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,211,903757,RESTREPO CLL 17 SUR,CL 17 SUR 17 - 44 LC 8-9,N/A,0,1,4.585178,-74.100429,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,212,10864,ROMA,CL 57 A SUR # 79 A - 26,N/A,0,1,4.600415,-74.154983,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,213,904740,RONDA DEL RIO INVERSIONES VARGAS,CALLE 78 B # 120 A - 56 LC 1-03,N/A,0,1,4.724941,-74.133838,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,214,904971,SAMPER CLL 34,CALLE 34 # 13 - 63,N/A,0,1,4.62221,-74.068705,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,215,998291,SAN ANTONIO NORTE,CLL 182 # 7 C - 11,N/A,0,1,4.758799,-74.02836,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,216,904699,SAN BERNANDINO CL 65 SUR,CL 65 SUR # 98 B 46,N/A,0,1,4.606493,-74.18429,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,217,999097,SAN CRISTOBAL II,CALLE 13 SUR # 10 C - 84 ESTE,N/A,0,1,4.572342,-74.082306,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,218,903444,SAN CRISTOBAL NORTE CAI CR 7,AV CARRERA 7 # 163 - 13 LOCAL 101,N/A,0,1,4.738197,-74.022811,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,219,902549,SAN FELIPE KR 20A ESQUINA,CARRERA 20A # 72 - 07,N/A,0,1,4.660529,-74.063343,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,220,999871,SAN JOSE CLL 180.,CLL 180 # 11 - 20 LC 8,N/A,0,1,4.75679,-74.033713,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,221,994515,SAN PABLO CALLE 17 FONTIBON (T),CALLE 17 B # 118 B - 05,N/A,0,1,4.68727,-74.156239,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,222,904563,SANTA ANA OCCIDENTAL CL 106,CALLE 106 # 8 A - 14,N/A,0,1,4.687348,-74.039832,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,223,10691,SANTA HELENITA CR 80,AVENIDA CALLE 68 NO.76-19,N/A,0,1,4.691759,-74.102175,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,224,995349,SANTA LIBRADA IV.(T),AV CRA 1 # 75 - 53 LOCAL 7,N/A,0,1,4.52245,-74.117885,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,225,994100,SUBA BERLIN CLL 139 II (T),CALLE 139 NÂ° 140-03,N/A,0,1,4.746963,-74.114813,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,226,992434,SUBA BERLIN PARQUE CR 145,CL 139 # 145 B-03,N/A,0,1,4.747354,-74.117769,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,227,994774,SUBA BILBAO PARQUE (T),CL 143B # 147 B -21,N/A,0,1,4.752201,-74.118053,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,228,997280,SUBA OASIS IV,CALLE 151 # 111 A - 87 CASA 182,N/A,0,1,4.753394,-74.10005,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,229,995801,SUBA RINCON NORTE CALLE 130 C,CALLE 130 C # 94 B-22,N/A,0,1,4.726687,-74.089176,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,230,994866,SUBA STA RITA (T),CALLE 138 # 155 - 03,N/A,0,1,4.744297,-74.126762,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,231,903672,SUBA TIBABUYES CLL 151,CLL 151 # 109 A - 54 CA 8,N/A,0,1,4.752893,-74.098447,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,232,902650,SUBA TRINIDAD II,CR 100 # 137 - 08,N/A,0,1,4.738464,-74.093673,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,233,998858,SUBA VILLA ELISA IV,AV CR 91 No. 131D 15 LOCAL 3,N/A,0,1,4.730174,-74.087498,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,234,10284,TEJAR,calle 27 sur NÂ° 52 50 LOCAL 5,N/A,0,1,4.606039,-74.126604,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,235,903014,TEUSAQUILLO CALLE 59,CRA 17 - 59 - 06,N/A,0,1,4.646784,-74.068227,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,236,903636,TEUSAQUILLO CLL 34,CLL 34 # 24 - 05,N/A,0,1,4.623229,-74.07154,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,237,901273,TIMIZA CRA 72,CARRERA 72K # 40-17 SUR,N/A,0,1,4.609185,-74.147745,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,238,10360,TOBERIN CLL 166 ZONA BANCARIA,CALLE 166 NO. 21 - 04,N/A,0,1,4.746773,-74.044657,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,239,992477,VALLADOLID II,CL 8 B # 82 - 04,N/A,0,1,4.645789,-74.147849,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,240,903143,VICTORIA NORTE KR 54,CR 54 # 150 - 27 LC 2,N/A,0,1,4.733215,-74.055667,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,241,10378,VILLA LUZ,CRA 77 A NO 64F - 18,N/A,0,1,4.682445,-74.106492,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,242,991121,VILLAS DEL DORADO,KR 110 # 68 B - 45,N/A,0,1,4.704363,-74.12825,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,604,N/A,N/A,N/A,null
2,243,999905,CIUDAD VERDE CC MIRAFLORES,TV 32 # 24 -60/70 LOCAL 1,6341900,0,1,4.606634,-74.217185,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,244,903053,SOACHA CC MIRAFLORES ISLA,TV 32 # 24- 60/70,6341900,0,1,4.606634,-74.217185,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,245,996501,CENTRO COMERCIAL PRADO VERDE,TV 40 # 18 - 77 LC 142,3014154330,0,1,4.611232,-74.221407,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,246,999146,COMPARTIR LICEO SANTA VERONICA,CALLE 7A SUR # 12-85,3166489036,0,1,4.569014,-74.236832,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,247,253503,PARQUE PRINCIPAL ::,CALLE 12 NO 7 - 29,919003096,0,1,4.581667,-74.220174,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,248,994719,SOACHA CALLE 15 SAN HUMBERTO(T),CALLE 15 Nro 1 A - 17 ESTE,8822260,0,1,4.587824,-74.180896,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,249,996305,SOACHA SATELITE,DG 9 # 6 - 119,3123443003,0,1,4.580647,-74.221791,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,250,253005,SAN MATEO AVDA 30 ::,AV.CLL.30 NO. 8 B 12 ESTE,917211121,0,1,4.577951,-74.200601,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,251,900789,COMPARTIR PLAZA PRINCIPAL ::,CL 7 SUR # 14 - 35,917262962,0,1,4.568827,-74.238249,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,252,991123,CIUDAD LATINA,KR 20 # 4 A - 12,917265023,0,1,4.578659,-74.241035,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,253,991283,QUINTANARES ENTRADA,KR 7 # 4 - 42,917826797,0,1,4.591728,-74.194997,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,254,991410,SOACHA TIBANICA,CL 34 # 1 A - 82 CS 222,7211124,0,1,4.584633,-74.199142,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,255,992041,SOACHA OLIMPICA UNISUR,Carrera 3 No. 29 A 02 C.C. UNISUR,3106186541,0,1,4.584355,-74.205279,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,256,993789,SOACHA SAN BERNARDINO CALLE 12,Calle 12 NÂ° 3B-42,917811389,0,1,4.578086,-74.218951,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,257,998831,SOACHA COMPARTIR PARADERO,CALLE 18 SUR # 13 G - 26,3057001643,0,1,4.578714,-74.238342,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,258,903738,SOACHA LEON XIII - 2,CALLE 42 # 7 -05,3112374727,0,1,4.591511,-74.195991,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,259,904223,SOACHA FRENTE A MAYORISTA,CALLE 15 # 3 A 35 PISO 2,3187356716,0,1,4.5794938,-74.2164476,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,260,991286,HOSPITAL IGLESIA SAN MATEO,KR 9 ESTE # 30 - 61 EX 2,915795630,0,1,4.577965,-74.200607,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,261,901841,SOACHA JULIO RINCON,TR 9 ESTE 44 -30,3508354186,0,1,4.583492,-74.190683,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,262,903010,SOACHA PARQUE CAMPESTRE,CALLE 6 SUR # 16A 150,3134672214,0,1,4.581949,-74.230455,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,263,998259,SOACHA OLIVOS I SECTOR,CARRERA 24 # 45F 68,7114158,0,1,4.598733,-74.198578,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,264,999756,SOACHA AV TERREROS,DIAGONAL 35 # 12 -01,3102616492,0,1,4.589622,-74.199501,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
2,265,997181,SOACHA CIUDADELA SUCRE,CARRERA36 ESTE # 36C - 04,3165243289,0,1,4.566104,-74.18655,2020-06-15T04:51:26.214Z,0001-01-01T04:51:26.214Z,0,0,0,0,0,0,1,543,N/A,N/A,N/A,null
